File Path,Label,Class
Notes Datasets\7. A-sharp\07-A-sharp (31).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (32).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (33).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (34).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (35).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (36).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (37).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (38).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (39).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (4).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (40).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (41).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (42).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (43).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (44).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (45).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (46).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (47).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (48).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (49).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (5).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (50).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (51).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (52).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (53).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (54).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (55).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (56).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (57).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (58).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (59).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (6).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (60).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (61).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (62).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (7).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (8).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (9).wav,A-sharp,1
Notes Datasets\8. B\08-B-10.wav,B,6
Notes Datasets\8. B\08-B-11.wav,B,6
Notes Datasets\8. B\08-B-12.wav,B,6
Notes Datasets\8. B\08-B-13.wav,B,6
Notes Datasets\8. B\08-B-14.wav,B,6
Notes Datasets\8. B\08-B-15.wav,B,6
Notes Datasets\8. B\08-B-16.wav,B,6
Notes Datasets\8. B\08-B-17.wav,B,6
Notes Datasets\8. B\08-B-18.wav,B,6
Notes Datasets\8. B\08-B-19.wav,B,6
Notes Datasets\8. B\08-B-2.wav,B,6
Notes Datasets\8. B\08-B-20.wav,B,6
Notes Datasets\8. B\08-B-21.wav,B,6
Notes Datasets\8. B\08-B-22.wav,B,6
Notes Datasets\8. B\08-B-23.wav,B,6
Notes Datasets\8. B\08-B-24.wav,B,6
Notes Datasets\8. B\08-B-25.wav,B,6
Notes Datasets\8. B\08-B-26.wav,B,6
Notes Datasets\8. B\08-B-27.wav,B,6
Notes Datasets\8. B\08-B-28.wav,B,6
Notes Datasets\8. B\08-B-29.wav,B,6
Notes Datasets\8. B\08-B-3.wav,B,6
Notes Datasets\8. B\08-B-30.wav,B,6
Notes Datasets\8. B\08-B-31.wav,B,6
Notes Datasets\8. B\08-B-32.wav,B,6
Notes Datasets\8. B\08-B-33.wav,B,6
Notes Datasets\8. B\08-B-34.wav,B,6
Notes Datasets\8. B\08-B-35.wav,B,6
Notes Datasets\8. B\08-B-36.wav,B,6
Notes Datasets\8. B\08-B-37.wav,B,6
Notes Datasets\8. B\08-B-38.wav,B,6
Notes Datasets\8. B\08-B-39.wav,B,6
Notes Datasets\8. B\08-B-4.wav,B,6
Notes Datasets\8. B\08-B-40.wav,B,6
Notes Datasets\8. B\08-B-41.wav,B,6
Notes Datasets\8. B\08-B-42.wav,B,6
Notes Datasets\8. B\08-B-43.wav,B,6
Notes Datasets\8. B\08-B-44.wav,B,6
Notes Datasets\8. B\08-B-45.wav,B,6
Notes Datasets\8. B\08-B-46.wav,B,6
Notes Datasets\8. B\08-B-47.wav,B,6
Notes Datasets\8. B\08-B-48.wav,B,6
Notes Datasets\8. B\08-B-49.wav,B,6
Notes Datasets\8. B\08-B-5.wav,B,6
Notes Datasets\8. B\08-B-50.wav,B,6
Notes Datasets\8. B\08-B-51.wav,B,6
Notes Datasets\8. B\08-B-52.wav,B,6
Notes Datasets\8. B\08-B-53.wav,B,6
Notes Datasets\8. B\08-B-54.wav,B,6
Notes Datasets\8. B\08-B-55.wav,B,6
Notes Datasets\8. B\08-B-56.wav,B,6
Notes Datasets\8. B\08-B-6.wav,B,6
Notes Datasets\8. B\08-B-7.wav,B,6
Notes Datasets\8. B\08-B-8.wav,B,6
Notes Datasets\8. B\08-B-9.wav,B,6
Notes Datasets\8. B\08-B.wav,B,6
Notes Datasets\8. B\B.wav,B,6
Notes Datasets\8. B\B_C.wav,B,6
Notes Datasets\8. B\B_FT.wav,B,6
Notes Datasets\8. B\GC_-08.wav,B,6
Notes Datasets\8. B\PC-08.wav,B,6
Notes Datasets\8. B\TC-08.wav,B,6
Notes Datasets\9. C\09-C-10.wav,C,9
Notes Datasets\9. C\09-C-11.wav,C,9
Notes Datasets\9. C\09-C-12.wav,C,9
Notes Datasets\9. C\09-C-13.wav,C,9
Notes Datasets\9. C\09-C-14.wav,C,9
Notes Datasets\9. C\09-C-15.wav,C,9
Notes Datasets\9. C\09-C-16.wav,C,9
Notes Datasets\9. C\09-C-17.wav,C,9
Notes Datasets\9. C\09-C-18.wav,C,9
Notes Datasets\9. C\09-C-19.wav,C,9
Notes Datasets\9. C\09-C-2.wav,C,9
Notes Datasets\9. C\09-C-20.wav,C,9
Notes Datasets\9. C\09-C-21.wav,C,9
Notes Datasets\9. C\09-C-22.wav,C,9
Notes Datasets\9. C\09-C-23.wav,C,9
Notes Datasets\9. C\09-C-24.wav,C,9
Notes Datasets\9. C\09-C-25.wav,C,9
Notes Datasets\9. C\09-C-26.wav,C,9
Notes Datasets\9. C\09-C-27.wav,C,9
Notes Datasets\9. C\09-C-28.wav,C,9
Notes Datasets\9. C\09-C-29.wav,C,9
Notes Datasets\9. C\09-C-3.wav,C,9
Notes Datasets\9. C\09-C-30.wav,C,9
Notes Datasets\9. C\09-C-31.wav,C,9
Notes Datasets\9. C\09-C-32.wav,C,9
Notes Datasets\9. C\09-C-33.wav,C,9
Notes Datasets\9. C\09-C-34.wav,C,9
Notes Datasets\9. C\09-C-35.wav,C,9
Notes Datasets\9. C\09-C-36.wav,C,9
Notes Datasets\9. C\09-C-37.wav,C,9
Notes Datasets\9. C\09-C-38.wav,C,9
Notes Datasets\9. C\09-C-39.wav,C,9
Notes Datasets\9. C\09-C-4.wav,C,9
Notes Datasets\9. C\09-C-40.wav,C,9
Notes Datasets\9. C\09-C-41.wav,C,9
Notes Datasets\9. C\09-C-42.wav,C,9
Notes Datasets\9. C\09-C-43.wav,C,9
Notes Datasets\9. C\09-C-44.wav,C,9
Notes Datasets\9. C\09-C-45.wav,C,9
Notes Datasets\9. C\09-C-46.wav,C,9
Notes Datasets\9. C\09-C-47.wav,C,9
Notes Datasets\9. C\09-C-48.wav,C,9
Notes Datasets\9. C\09-C-49.wav,C,9
Notes Datasets\9. C\09-C-5.wav,C,9
Notes Datasets\9. C\09-C-50.wav,C,9
Notes Datasets\9. C\09-C-51.wav,C,9
Notes Datasets\9. C\09-C-52.wav,C,9
Notes Datasets\9. C\09-C-53.wav,C,9
Notes Datasets\9. C\09-C-54.wav,C,9
Notes Datasets\9. C\09-C-55.wav,C,9
Notes Datasets\9. C\09-C-56.wav,C,9
Notes Datasets\9. C\09-C-6.wav,C,9
Notes Datasets\9. C\09-C-7.wav,C,9
Notes Datasets\9. C\09-C-8.wav,C,9
Notes Datasets\9. C\09-C-9.wav,C,9
Notes Datasets\9. C\09-C.wav,C,9
Notes Datasets\9. C\C.wav,C,9
Notes Datasets\9. C\C_C.wav,C,9
Notes Datasets\9. C\C_FT.wav,C,9
Notes Datasets\9. C\GC_-09.wav,C,9
Notes Datasets\9. C\PC-09.wav,C,9
Notes Datasets\9. C\TC-09.wav,C,9
